0.20, 3.90
0.20, 4.00
0.20, 4.10
0.20, 4.20
0.20, 4.30
0.20, 4.40
0.20, 4.50
0.20, 4.60
0.20, 4.70
0.20, 4.80
0.20, 4.90
0.20, 5.00
0.20, 5.10
0.20, 5.20
0.20, 5.30
0.20, 5.40
0.20, 5.50
0.20, 5.60
0.20, 5.70
0.20, 5.80
0.20, 5.90
0.20, 6.00
0.20, 6.10
0.20, 6.20
0.20, 6.30
0.20, 6.40
0.20, 6.50
0.20, 6.60
0.20, 6.70
0.20, 6.80
0.20, 6.90
0.20, 7.00
0.20, 7.10
0.20, 7.20
0.20, 7.30
0.20, 7.40
0.20, 7.50
0.20, 7.60
0.20, 7.70
0.20, 7.80
0.20, 7.90
0.20, 8.00
0.20, 8.10
0.20, 8.20
0.20, 8.30
0.20, 8.40
0.20, 8.50
0.20, 8.60
0.20, 8.70
0.20, 8.80
0.20, 8.90
0.20, 9.00
0.20, 9.10
0.20, 9.20
0.20, 9.30
0.20, 9.40
0.20, 9.50
0.20, 9.60
0.20, 9.70
0.20, 9.80
0.20, 9.90
0.20, 10.00
0.30, -10.00
0.30, -9.90
0.30, -9.80
0.30, -9.70
0.30, -9.60
0.30, -9.50
0.30, -9.40
0.30, -9.30
0.30, -9.20
0.30, -9.10
0.30, -9.00
0.30, -8.90
0.30, -8.80
0.30, -8.70
0.30, -8.60
0.30, -8.50
0.30, -8.40
0.30, -8.30
0.30, -8.20
0.30, -8.10
0.30, -8.00
0.30, -7.90
0.30, -7.80
0.30, -7.70
0.30, -7.60
0.30, -7.50
0.30, -7.40
0.30, -7.30
0.30, -7.20
0.30, -7.10
0.30, -7.00
0.30, -6.90
0.30, -6.80
0.30, -6.70
0.30, -6.60
0.30, -6.50
0.30, -6.40
0.30, -6.30
0.30, -6.20
0.30, -6.10
0.30, -6.00
0.30, -5.90
0.30, -5.80
0.30, -5.70
0.30, -5.60
0.30, -5.50
0.30, -5.40
0.30, -5.30
0.30, -5.20
0.30, -5.10
0.30, -5.00
0.30, -4.90
0.30, -4.80
0.30, -4.70
0.30, -4.60
0.30, -4.50
0.30, -4.40
0.30, -4.30
0.30, -4.20
0.30, -4.10
0.30, -4.00
0.30, -3.90
0.30, -3.80
0.30, -3.70
0.30, -3.60
0.30, -3.50
0.30, -3.40
0.30, -3.30
0.30, -3.20
0.30, -3.10
0.30, -3.00
0.30, -2.90
0.30, -2.80
0.30, -2.70
0.30, -2.60
0.30, -2.50
0.30, -2.40
0.30, -2.30
0.30, -2.20
0.30, -2.10
0.30, -2.00
0.30, -1.90
0.30, -1.80
0.30, -1.70
0.30, -1.60
0.30, -1.50
0.30, -1.40
0.30, -1.30
0.30, -1.20
0.30, -1.10
0.30, -1.00
0.30, -0.90
0.30, -0.80
0.30, -0.70
0.30, -0.60
0.30, -0.50
0.30, -0.40
0.30, -0.30
0.30, -0.20
0.30, -0.10
0.30, -0.00
0.30, 0.10
0.30, 0.20
0.30, 0.30
0.30, 0.40
0.30, 0.50
0.30, 0.60
0.30, 0.70
0.30, 0.80
0.30, 0.90
0.30, 1.00
0.30, 1.10
0.30, 1.20
0.30, 1.30
0.30, 1.40
0.30, 1.50
0.30, 1.60
0.30, 1.70
0.30, 1.80
0.30, 1.90
0.30, 2.00
0.30, 2.10
0.30, 2.20
0.30, 2.30
0.30, 2.40
0.30, 2.50
0.30, 2.60
0.30, 2.70
0.30, 2.80
0.30, 2.90
0.30, 3.00
0.30, 3.10
0.30, 3.20
0.30, 3.30
0.30, 3.40
0.30, 3.50
0.30, 3.60
0.30, 3.70
0.30, 3.80
0.30, 3.90
0.30, 4.00
0.30, 4.10
0.30, 4.20
0.30, 4.30
0.30, 4.40
0.30, 4.50
0.30, 4.60
0.30, 4.70
0.30, 4.80
0.30, 4.90
0.30, 5.00
0.30, 5.10
0.30, 5.20
0.30, 5.30
0.30, 5.40
0.30, 5.50
0.30, 5.60
0.30, 5.70
0.30, 5.80
0.30, 5.90
0.30, 6.00
0.30, 6.10
0.30, 6.20
0.30, 6.30
0.30, 6.40
0.30, 6.50
0.30, 6.60
0.30, 6.70
0.30, 6.80
0.30, 6.90
0.30, 7.00
0.30, 7.10
0.30, 7.20
0.30, 7.30
0.30, 7.40
0.30, 7.50
0.30, 7.60
0.30, 7.70
0.30, 7.80
0.30, 7.90
0.30, 8.00
0.30, 8.10
0.30, 8.20
0.30, 8.30
0.30, 8.40
0.30, 8.50
0.30, 8.60
0.30, 8.70
0.30, 8.80
0.30, 8.90
0.30, 9.00
0.30, 9.10
0.30, 9.20
0.30, 9.30
0.30, 9.40
0.30, 9.50
0.30, 9.60
0.30, 9.70
0.30, 9.80
0.30, 9.90
0.30, 10.00
0.40, -10.00
0.40, -9.90
0.40, -9.80
0.40, -9.70
0.40, -9.60
0.40, -9.50
0.40, -9.40
0.40, -9.30
0.40, -9.20
0.40, -9.10
0.40, -9.00
0.40, -8.90
0.40, -8.80
0.40, -8.70
0.40, -8.60
0.40, -8.50
0.40, -8.40
0.40, -8.30
0.40, -8.20
0.40, -8.10
0.40, -8.00
0.40, -7.90
0.40, -7.80
0.40, -7.70
0.40, -7.60
0.40, -7.50
0.40, -7.40
0.40, -7.30
0.40, -7.20
0.40, -7.10
0.40, -7.00
0.40, -6.90
0.40, -6.80
0.40, -6.70
0.40, -6.60
0.40, -6.50
0.40, -6.40
0.40, -6.30
0.40, -6.20
0.40, -6.10
0.40, -6.00
0.40, -5.90
0.40, -5.80
0.40, -5.70
0.40, -5.60
0.40, -5.50
0.40, -5.40
0.40, -5.30
0.40, -5.20
0.40, -5.10
0.40, -5.00
0.40, -4.90
0.40, -4.80
0.40, -4.70
0.40, -4.60
0.40, -4.50
0.40, -4.40
0.40, -4.30
0.40, -4.20
0.40, -4.10
0.40, -4.00
0.40, -3.90
0.40, -3.80
0.40, -3.70
0.40, -3.60
0.40, -3.50
0.40, -3.40
0.40, -3.30
0.40, -3.20
0.40, -3.10
0.40, -3.00
0.40, -2.90
0.40, -2.80
0.40, -2.70
0.40, -2.60
0.40, -2.50
0.40, -2.40
0.40, -2.30
0.40, -2.20
0.40, -2.10
0.40, -2.00
0.40, -1.90
0.40, -1.80
0.40, -1.70
0.40, -1.60
0.40, -1.50
0.40, -1.40
0.40, -1.30
0.40, -1.20
0.40, -1.10
0.40, -1.00
0.40, -0.90
0.40, -0.80
0.40, -0.70
0.40, -0.60
0.40, -0.50
0.40, -0.40
0.40, -0.30
0.40, -0.20
0.40, -0.10
0.40, -0.00
0.40, 0.10
0.40, 0.20
0.40, 0.30
0.40, 0.40
0.40, 0.50
0.40, 0.60
0.40, 0.70
0.40, 0.80
0.40, 0.90
0.40, 1.00
0.40, 1.10
0.40, 1.20
0.40, 1.30
0.40, 1.40
0.40, 1.50
0.40, 1.60
0.40, 1.70
0.40, 1.80
0.40, 1.90
0.40, 2.00
0.40, 2.10
0.40, 2.20
0.40, 2.30
0.40, 2.40
0.40, 2.50
0.40, 2.60
0.40, 2.70
0.40, 2.80
0.40, 2.90
0.40, 3.00
0.40, 3.10
0.40, 3.20
0.40, 3.30
0.40, 3.40
0.40, 3.50
0.40, 3.60
0.40, 3.70
0.40, 3.80
0.40, 3.90
0.40, 4.00
0.40, 4.10
0.40, 4.20
0.40, 4.30
0.40, 4.40
0.40, 4.50
0.40, 4.60
0.40, 4.70
0.40, 4.80
0.40, 4.90
0.40, 5.00
0.40, 5.10
0.40, 5.20
0.40, 5.30
0.40, 5.40
0.40, 5.50
0.40, 5.60
0.40, 5.70
0.40, 5.80
0.40, 5.90
0.40, 6.00
0.40, 6.10
0.40, 6.20
0.40, 6.30
0.40, 6.40
0.40, 6.50
0.40, 6.60
0.40, 6.70
0.40, 6.80
0.40, 6.90
0.40, 7.00
0.40, 7.10
0.40, 7.20
0.40, 7.30
0.40, 7.40
0.40, 7.50
0.40, 7.60
0.40, 7.70
0.40, 7.80
0.40, 7.90
0.40, 8.00
0.40, 8.10
0.40, 8.20
0.40, 8.30
0.40, 8.40
0.40, 8.50
0.40, 8.60
0.40, 8.70
0.40, 8.80
0.40, 8.90
0.40, 9.00
0.40, 9.10
0.40, 9.20
0.40, 9.30
0.40, 9.40
0.40, 9.50
0.40, 9.60
0.40, 9.70
0.40, 9.80
0.40, 9.90
0.40, 10.00
0.50, -10.00
0.50, -9.90
0.50, -9.80
0.50, -9.70
0.50, -9.60
0.50, -9.50
0.50, -9.40
0.50, -9.30
0.50, -9.20
0.50, -9.10
0.50, -9.00
0.50, -8.90
0.50, -8.80
0.50, -8.70
0.50, -8.60
0.50, -8.50
0.50, -8.40
0.50, -8.30
0.50, -8.20
0.50, -8.10
0.50, -8.00
0.50, -7.90
0.50, -7.80
0.50, -7.70
0.50, -7.60
0.50, -7.50
0.50, -7.40
0.50, -7.30
0.50, -7.20
0.50, -7.10
0.50, -7.00
0.50, -6.90
0.50, -6.80
0.50, -6.70
0.50, -6.60
0.50, -6.50
0.50, -6.40
0.50, -6.30
0.50, -6.20
0.50, -6.10
0.50, -6.00
0.50, -5.90
0.50, -5.80
0.50, -5.70
0.50, -5.60
0.50, -5.50
0.50, -5.40
0.50, -5.30
0.50, -5.20
0.50, -5.10
0.50, -5.00
0.50, -4.90
0.50, -4.80
0.50, -4.70
0.50, -4.60
0.50, -4.50
0.50, -4.40
0.50, -4.30
0.50, -4.20
0.50, -4.10
0.50, -4.00
0.50, -3.90
0.50, -3.80
0.50, -3.70
0.50, -3.60
0.50, -3.50
0.50, -3.40
0.50, -3.30
0.50, -3.20
0.50, -3.10
0.50, -3.00
0.50, -2.90
0.50, -2.80
0.50, -2.70
0.50, -2.60
0.50, -2.50
0.50, -2.40
0.50, -2.30
0.50, -2.20
0.50, -2.10
0.50, -2.00
0.50, -1.90
0.50, -1.80
0.50, -1.70
0.50, -1.60
0.50, -1.50
0.50, -1.40
0.50, -1.30
0.50, -1.20
0.50, -1.10
0.50, -1.00
0.50, -0.90
0.50, -0.80
0.50, -0.70
0.50, -0.60
0.50, -0.50
0.50, -0.40
0.50, -0.30
0.50, -0.20
0.50, -0.10
0.50, -0.00
0.50, 0.10
0.50, 0.20
0.50, 0.30
0.50, 0.40
0.50, 0.50
0.50, 0.60
0.50, 0.70
0.50, 0.80
0.50, 0.90
0.50, 1.00
0.50, 1.10
0.50, 1.20
0.50, 1.30
0.50, 1.40
0.50, 1.50
0.50, 1.60
0.50, 1.70
0.50, 1.80
0.50, 1.90
0.50, 2.00
0.50, 2.10
0.50, 2.20
0.50, 2.30
0.50, 2.40
0.50, 2.50
0.50, 2.60
0.50, 2.70
0.50, 2.80
0.50, 2.90
0.50, 3.00
0.50, 3.10
0.50, 3.20
0.50, 3.30
0.50, 3.40
0.50, 3.50
0.50, 3.60
0.50, 3.70
0.50, 3.80
0.50, 3.90
0.50, 4.00
0.50, 4.10
0.50, 4.20
0.50, 4.30
0.50, 4.40
0.50, 4.50
0.50, 4.60
0.50, 4.70
0.50, 4.80
0.50, 4.90
0.50, 5.00
0.50, 5.10
0.50, 5.20
0.50, 5.30
0.50, 5.40
0.50, 5.50
0.50, 5.60
0.50, 5.70
0.50, 5.80
0.50, 5.90
0.50, 6.00
0.50, 6.10
0.50, 6.20
0.50, 6.30
0.50, 6.40
0.50, 6.50
0.50, 6.60
0.50, 6.70
0.50, 6.80
0.50, 6.90
0.50, 7.00
0.50, 7.10
0.50, 7.20
0.50, 7.30
0.50, 7.40
0.50, 7.50
0.50, 7.60
0.50, 7.70
0.50, 7.80
0.50, 7.90
0.50, 8.00
0.50, 8.10
0.50, 8.20
0.50, 8.30
0.50, 8.40
0.50, 8.50
0.50, 8.60
0.50, 8.70
0.50, 8.80
0.50, 8.90
0.50, 9.00
0.50, 9.10
0.50, 9.20
0.50, 9.30
0.50, 9.40
0.50, 9.50
0.50, 9.60
0.50, 9.70
0.50, 9.80
0.50, 9.90
0.50, 10.00
0.60, -10.00
0.60, -9.90
0.60, -9.80
0.60, -9.70
0.60, -9.60
0.60, -9.50
0.60, -9.40
0.60, -9.30
0.60, -9.20
0.60, -9.10
0.60, -9.00
0.60, -8.90
0.60, -8.80
0.60, -8.70
0.60, -8.60
0.60, -8.50
0.60, -8.40
0.60, -8.30
0.60, -8.20
0.60, -8.10
0.60, -8.00
0.60, -7.90
0.60, -7.80
0.60, -7.70
0.60, -7.60
0.60, -7.50
0.60, -7.40
0.60, -7.30
0.60, -7.20
0.60, -7.10
0.60, -7.00
0.60, -6.90
0.60, -6.80
0.60, -6.70
0.60, -6.60
0.60, -6.50
0.60, -6.40
0.60, -6.30
0.60, -6.20
0.60, -6.10
0.60, -6.00
0.60, -5.90
0.60, -5.80
0.60, -5.70
0.60, -5.60
0.60, -5.50
0.60, -5.40
0.60, -5.30
0.60, -5.20
0.60, -5.10
0.60, -5.00
0.60, -4.90
0.60, -4.80
0.60, -4.70
0.60, -4.60
0.60, -4.50
0.60, -4.40
0.60, -4.30
0.60, -4.20
0.60, -4.10
0.60, -4.00
0.60, -3.90
0.60, -3.80
0.60, -3.70
0.60, -3.60
0.60, -3.50
0.60, -3.40
0.60, -3.30
0.60, -3.20
0.60, -3.10
0.60, -3.00
0.60, -2.90
0.60, -2.80
0.60, -2.70
0.60, -2.60
0.60, -2.50
0.60, -2.40
0.60, -2.30
0.60, -2.20
0.60, -2.10
0.60, -2.00
0.60, -1.90
0.60, -1.80
0.60, -1.70
0.60, -1.60
0.60, -1.50
0.60, -1.40
0.60, -1.30
0.60, -1.20
0.60, -1.10
0.60, -1.00
0.60, -0.90
0.60, -0.80
0.60, -0.70
0.60, -0.60
0.60, -0.50
0.60, -0.40
0.60, -0.30
0.60, -0.20
0.60, -0.10
0.60, -0.00
0.60, 0.10
0.60, 0.20
0.60, 0.30
0.60, 0.40
0.60, 0.50
0.60, 0.60
0.60, 0.70
0.60, 0.80
0.60, 0.90
0.60, 1.00
0.60, 1.10
0.60, 1.20
0.60, 1.30
0.60, 1.40
0.60, 1.50
0.60, 1.60
0.60, 1.70
0.60, 1.80
0.60, 1.90
0.60, 2.00
0.60, 2.10
0.60, 2.20
0.60, 2.30
0.60, 2.40
0.60, 2.50
0.60, 2.60
0.60, 2.70
0.60, 2.80
0.60, 2.90
0.60, 3.00
0.60, 3.10
0.60, 3.20
0.60, 3.30
0.60, 3.40
0.60, 3.50
0.60, 3.60
0.60, 3.70
0.60, 3.80
0.60, 3.90
0.60, 4.00
0.60, 4.10
0.60, 4.20
0.60, 4.30
0.60, 4.40
0.60, 4.50
0.60, 4.60
0.60, 4.70
0.60, 4.80
0.60, 4.90
0.60, 5.00
0.60, 5.10
0.60, 5.20
0.60, 5.30
0.60, 5.40
0.60, 5.50
0.60, 5.60
0.60, 5.70
0.60, 5.80
0.60, 5.90
0.60, 6.00
0.60, 6.10
0.60, 6.20
0.60, 6.30
0.60, 6.40
0.60, 6.50
0.60, 6.60
0.60, 6.70
0.60, 6.80
0.60, 6.90
0.60, 7.00
0.60, 7.10
0.60, 7.20
0.60, 7.30
0.60, 7.40
0.60, 7.50
0.60, 7.60
0.60, 7.70
0.60, 7.80
0.60, 7.90
0.60, 8.00
0.60, 8.10
0.60, 8.20
0.60, 8.30
0.60, 8.40
0.60, 8.50
0.60, 8.60
0.60, 8.70
0.60, 8.80
0.60, 8.90
0.60, 9.00
0.60, 9.10
0.60, 9.20
0.60, 9.30
0.60, 9.40
0.60, 9.50
0.60, 9.60
0.60, 9.70
0.60, 9.80
0.60, 9.90
0.60, 10.00
